ORPHAcode,Disorder,HPO_ID,HPO_Term,Frequency
50945,Blomstrand lethal chondrodysplasia,HP:0000347,Micrognathia,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000369,Low-set ears,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000463,Anteverted nares,Frequent (79-30%)
50945,Blomstrand lethal chondrodysplasia,HP:0000506,Telecanthus,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000518,Cataract,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000520,Proptosis,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000695,Natal tooth,Frequent (79-30%)
50945,Blomstrand lethal chondrodysplasia,HP:0000773,Short ribs,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000774,Narrow chest,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000916,Broad clavicles,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0000926,Platyspondyly,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0001538,Protuberant abdomen,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0001561,Polyhydramnios,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0001622,Premature birth,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0001680,Coarctation of aorta,Occasional (29-5%)
50945,Blomstrand lethal chondrodysplasia,HP:0001789,Hydrops fetalis,Frequent (79-30%)
50945,Blomstrand lethal chondrodysplasia,HP:0002089,Pulmonary hypoplasia,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0003015,Flared metaphysis,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0003021,Metaphyseal cupping,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0003027,Mesomelia,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0003196,Short nose,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0005280,Depressed nasal bridge,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0005616,Accelerated skeletal maturation,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0005716,Lethal skeletal dysplasia,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0005930,Abnormality of epiphysis morphology,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0006402,Distal shortening of limbs,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0006487,Bowing of the long bones,Frequent (79-30%)
50945,Blomstrand lethal chondrodysplasia,HP:0006660,Aplastic clavicles,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0008905,Rhizomelia,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0008921,Neonatal short-limb short stature,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0010049,Short metacarpal,Frequent (79-30%)
50945,Blomstrand lethal chondrodysplasia,HP:0010306,Short thorax,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0010808,Protruding tongue,Frequent (79-30%)
50945,Blomstrand lethal chondrodysplasia,HP:0011001,Increased bone mineral density,Very frequent (99-80%)
50945,Blomstrand lethal chondrodysplasia,HP:0100240,Synostosis of joints,Frequent (79-30%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0000968,Ectodermal dysplasia,Very frequent (99-80%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0000982,Palmoplantar keratoderma,Very frequent (99-80%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0007380,Facial telangiectasia,Very frequent (99-80%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0008070,Sparse hair,Very frequent (99-80%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0000668,Hypodontia,Frequent (79-30%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0001596,Alopecia,Frequent (79-30%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0006323,Premature loss of primary teeth,Frequent (79-30%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0100840,Aplasia/Hypoplasia of the eyebrow,Frequent (79-30%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0000320,Bird-like facies,Occasional (29-5%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0002671,Basal cell carcinoma,Occasional (29-5%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0002860,Squamous cell carcinoma,Occasional (29-5%)
50944,Schöpf-Schulz-Passarge syndrome,HP:0100615,Ovarian neoplasm,Occasional (29-5%)
52047,Braddock syndrome,HP:0000122,Unilateral renal agenesis,Frequent (79-30%)
52047,Braddock syndrome,HP:0000286,Epicanthus,Frequent (79-30%)
52047,Braddock syndrome,HP:0000347,Micrognathia,Frequent (79-30%)
52047,Braddock syndrome,HP:0000358,Posteriorly rotated ears,Very frequent (99-80%)
52047,Braddock syndrome,HP:0000396,Overfolded helix,Very frequent (99-80%)
52047,Braddock syndrome,HP:0000470,Short neck,Frequent (79-30%)
52047,Braddock syndrome,HP:0000581,Blepharophimosis,Frequent (79-30%)
52047,Braddock syndrome,HP:0000592,Blue sclerae,Very frequent (99-80%)
52047,Braddock syndrome,HP:0000601,Hypotelorism,Frequent (79-30%)
52047,Braddock syndrome,HP:0000767,Pectus excavatum,Very frequent (99-80%)
52047,Braddock syndrome,HP:0000921,Missing ribs,Very frequent (99-80%)
52047,Braddock syndrome,HP:0001177,Preaxial hand polydactyly,Frequent (79-30%)
52047,Braddock syndrome,HP:0001508,Failure to thrive,Frequent (79-30%)
52047,Braddock syndrome,HP:0001511,Intrauterine growth retardation,Very frequent (99-80%)
52047,Braddock syndrome,HP:0002092,Pulmonary arterial hypertension,Very frequent (99-80%)
52047,Braddock syndrome,HP:0002206,Pulmonary fibrosis,Very frequent (99-80%)
52047,Braddock syndrome,HP:0002643,Neonatal respiratory distress,Frequent (79-30%)
52047,Braddock syndrome,HP:0002650,Scoliosis,Frequent (79-30%)
52047,Braddock syndrome,HP:0002937,Hemivertebrae,Very frequent (99-80%)
52047,Braddock syndrome,HP:0004322,Short stature,Frequent (79-30%)
52047,Braddock syndrome,HP:0005950,Laryngeal web,Very frequent (99-80%)
52047,Braddock syndrome,HP:0005988,Congenital muscular torticollis,Frequent (79-30%)
52047,Braddock syndrome,HP:0006610,Wide intermamillary distance,Frequent (79-30%)
52047,Braddock syndrome,HP:0010720,Abnormal hair pattern,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0000054,Micropenis,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0000248,Brachycephaly,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0000286,Epicanthus,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0000322,Short philtrum,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0000347,Micrognathia,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0000426,Prominent nasal bridge,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0000430,Underdeveloped nasal alae,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0000437,Depressed nasal tip,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0000455,Broad nasal tip,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0000486,Strabismus,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0000639,Nystagmus,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0000821,Hypothyroidism,Occasional (29-5%)
52022,Potocki-Shaffer syndrome,HP:0000822,Hypertension,Occasional (29-5%)
52022,Potocki-Shaffer syndrome,HP:0000823,Delayed puberty,Occasional (29-5%)
52022,Potocki-Shaffer syndrome,HP:0001249,Intellectual disability,Occasional (29-5%)
52022,Potocki-Shaffer syndrome,HP:0001250,Seizure,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0001263,Global developmental delay,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0001903,Anemia,Occasional (29-5%)
52022,Potocki-Shaffer syndrome,HP:0002667,Nephroblastoma,Occasional (29-5%)
52022,Potocki-Shaffer syndrome,HP:0002697,Parietal foramina,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0002714,Downturned corners of mouth,Frequent (79-30%)
52022,Potocki-Shaffer syndrome,HP:0004331,Decreased skull ossification,Very frequent (99-80%)
52022,Potocki-Shaffer syndrome,HP:0100777,Exostoses,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000175,Cleft palate,Frequent (79-30%)
50815,Branchiogenic deafness syndrome,HP:0000377,Abnormal pinna morphology,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000384,Preauricular skin tag,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000396,Overfolded helix,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000405,Conductive hearing impairment,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000407,Sensorineural hearing impairment,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000410,Mixed hearing impairment,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000413,Atresia of the external auditory canal,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000483,Astigmatism,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0000486,Strabismus,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0001328,Specific learning disability,Frequent (79-30%)
50815,Branchiogenic deafness syndrome,HP:0004322,Short stature,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0004452,Abnormality of the middle ear ossicles,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0004467,Preauricular pit,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0007427,Reticulated skin pigmentation,Frequent (79-30%)
50815,Branchiogenic deafness syndrome,HP:0008774,Aplasia/Hypoplasia of the inner ear,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0009795,Branchial fistula,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0009796,Branchial cyst,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0009839,Osteolytic defects of the distal phalanges of the hand,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0009882,Short distal phalanx of finger,Very frequent (99-80%)
50815,Branchiogenic deafness syndrome,HP:0011272,Underdeveloped tragus,Very frequent (99-80%)
50943,Keratolytic winter erythema,HP:0000975,Hyperhidrosis,Occasional (29-5%)
50943,Keratolytic winter erythema,HP:0010783,Erythema,Very frequent (99-80%)
50943,Keratolytic winter erythema,HP:0200039,Pustule,Occasional (29-5%)
50942,Striate palmoplantar keratoderma,HP:0000982,Palmoplantar keratoderma,Very frequent (99-80%)
50942,Striate palmoplantar keratoderma,HP:0001595,Abnormality of the hair,Frequent (79-30%)
50942,Striate palmoplantar keratoderma,HP:0001597,Abnormality of the nail,Frequent (79-30%)
841,Sebocystomatosis,HP:0000787,Nephrolithiasis,Occasional (29-5%)
841,Sebocystomatosis,HP:0009720,Adenoma sebaceum,Very frequent (99-80%)
841,Sebocystomatosis,HP:0012035,Steatocystoma multiplex,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0000168,Abnormality of the gingiva,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0000179,Thick lower lip vermilion,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0000199,Tongue nodules,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0001061,Acne,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0001072,Thickened skin,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0001482,Subcutaneous nodule,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0001609,Hoarse voice,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0008066,Abnormal blistering of the skin,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0011830,Abnormal oral mucosa morphology,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0100699,Scarring,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0200034,Papule,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0200039,Pustule,Very frequent (99-80%)
530,Lipoid proteinosis,HP:0000171,Microglossia,Frequent (79-30%)
530,Lipoid proteinosis,HP:0000218,High palate,Frequent (79-30%)
530,Lipoid proteinosis,HP:0000962,Hyperkeratosis,Frequent (79-30%)
530,Lipoid proteinosis,HP:0001332,Dystonia,Frequent (79-30%)
530,Lipoid proteinosis,HP:0002015,Dysphagia,Frequent (79-30%)
530,Lipoid proteinosis,HP:0002205,Recurrent respiratory infections,Frequent (79-30%)
530,Lipoid proteinosis,HP:0002293,Alopecia of scalp,Frequent (79-30%)
530,Lipoid proteinosis,HP:0200043,Verrucae,Frequent (79-30%)
530,Lipoid proteinosis,HP:0001250,Seizure,Occasional (29-5%)
530,Lipoid proteinosis,HP:0002514,Cerebral calcification,Occasional (29-5%)
530,Lipoid proteinosis,HP:0100582,Nasal polyposis,Occasional (29-5%)
735,Porokeratosis of Mibelli,HP:0000962,Hyperkeratosis,Very frequent (99-80%)
735,Porokeratosis of Mibelli,HP:0000989,Pruritus,Frequent (79-30%)
735,Porokeratosis of Mibelli,HP:0000992,Cutaneous photosensitivity,Frequent (79-30%)
735,Porokeratosis of Mibelli,HP:0008065,Aplasia/Hypoplasia of the skin,Very frequent (99-80%)
735,Porokeratosis of Mibelli,HP:0200044,Porokeratosis,Very frequent (99-80%)
867,Familial multiple trichoepithelioma,HP:0001482,Subcutaneous nodule,Very frequent (99-80%)
867,Familial multiple trichoepithelioma,HP:0002671,Basal cell carcinoma,Occasional (29-5%)
867,Familial multiple trichoepithelioma,HP:0100585,Telangiectasia of the skin,Frequent (79-30%)
867,Familial multiple trichoepithelioma,HP:0200034,Papule,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0000819,Diabetes mellitus,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0000964,Eczematoid dermatitis,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0001025,Urticaria,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0001824,Weight loss,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0002719,Recurrent infections,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0002960,Autoimmunity,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0008066,Abnormal blistering of the skin,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0010783,Erythema,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0012733,Macule,Very frequent (99-80%)
703,Bullous pemphigoid,HP:0000989,Pruritus,Frequent (79-30%)
703,Bullous pemphigoid,HP:0003765,Psoriasiform dermatitis,Frequent (79-30%)
703,Bullous pemphigoid,HP:0033106,Elevated circulating D-dimer concentration,Frequent (79-30%)
703,Bullous pemphigoid,HP:4000019,Anti-BP230 antibody positivity,Frequent (79-30%)
703,Bullous pemphigoid,HP:4000020,Anti-BP180 antibody positivity,Frequent (79-30%)
703,Bullous pemphigoid,HP:0200097,Oral mucosal blisters,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000518,Cataract,Very frequent (99-80%)
728,Relapsing polychondritis,HP:0001369,Arthritis,Very frequent (99-80%)
728,Relapsing polychondritis,HP:0005310,Large vessel vasculitis,Very frequent (99-80%)
728,Relapsing polychondritis,HP:0100662,Chondritis,Very frequent (99-80%)
728,Relapsing polychondritis,HP:0200047,Chondritis of pinna,Very frequent (99-80%)
728,Relapsing polychondritis,HP:0000360,Tinnitus,Frequent (79-30%)
728,Relapsing polychondritis,HP:0001251,Ataxia,Frequent (79-30%)
728,Relapsing polychondritis,HP:0001376,Limitation of joint mobility,Frequent (79-30%)
728,Relapsing polychondritis,HP:0001609,Hoarse voice,Frequent (79-30%)
728,Relapsing polychondritis,HP:0001646,Abnormal aortic valve morphology,Frequent (79-30%)
728,Relapsing polychondritis,HP:0001701,Pericarditis,Frequent (79-30%)
728,Relapsing polychondritis,HP:0002017,Nausea and vomiting,Frequent (79-30%)
728,Relapsing polychondritis,HP:0002094,Dyspnea,Frequent (79-30%)
728,Relapsing polychondritis,HP:0002321,Vertigo,Frequent (79-30%)
728,Relapsing polychondritis,HP:0002786,Tracheobronchomalacia,Frequent (79-30%)
728,Relapsing polychondritis,HP:0012735,Cough,Frequent (79-30%)
728,Relapsing polychondritis,HP:0030828,Wheezing,Frequent (79-30%)
728,Relapsing polychondritis,HP:0100750,Atelectasis,Frequent (79-30%)
728,Relapsing polychondritis,HP:0000083,Renal insufficiency,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000093,Proteinuria,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000407,Sensorineural hearing impairment,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000491,Keratitis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000509,Conjunctivitis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000520,Proptosis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000554,Uveitis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000790,Hematuria,Occasional (29-5%)
728,Relapsing polychondritis,HP:0000979,Purpura,Occasional (29-5%)
728,Relapsing polychondritis,HP:0001545,Anteriorly placed anus,Occasional (29-5%)
728,Relapsing polychondritis,HP:0001596,Alopecia,Occasional (29-5%)
728,Relapsing polychondritis,HP:0001601,Laryngomalacia,Occasional (29-5%)
728,Relapsing polychondritis,HP:0001686,Loss of voice,Occasional (29-5%)
728,Relapsing polychondritis,HP:0002617,Dilatation,Occasional (29-5%)
728,Relapsing polychondritis,HP:0002793,Abnormal pattern of respiration,Occasional (29-5%)
728,Relapsing polychondritis,HP:0002829,Arthralgia,Occasional (29-5%)
728,Relapsing polychondritis,HP:0002923,Rheumatoid factor positive,Occasional (29-5%)
728,Relapsing polychondritis,HP:0003493,Antinuclear antibody positivity,Occasional (29-5%)
728,Relapsing polychondritis,HP:0004306,Abnormality of the endocardium,Occasional (29-5%)
728,Relapsing polychondritis,HP:0004418,Thrombophlebitis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0004422,Biparietal narrowing,Occasional (29-5%)
728,Relapsing polychondritis,HP:0004936,Venous thrombosis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0006824,Cranial nerve paralysis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0010783,Erythema,Occasional (29-5%)
728,Relapsing polychondritis,HP:0011107,Recurrent aphthous stomatitis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0012115,Hepatitis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0012733,Macule,Occasional (29-5%)
728,Relapsing polychondritis,HP:0012819,Myocarditis,Occasional (29-5%)
728,Relapsing polychondritis,HP:0031481,Abnormal mitral valve physiology,Occasional (29-5%)
728,Relapsing polychondritis,HP:0033380,Nasal chondritis,Occasional (29-5%)
