clase_id,clase,ORPHAcode,nombre_enfermedad
184,Rare respiratory diseases,220402,Limited cutaneous systemic sclerosis
187,Rare skin diseases,220402,Limited cutaneous systemic sclerosis
188,Rare renal diseases,220402,Limited cutaneous systemic sclerosis
196,Rare systemic and rheumatological diseases,220402,Limited cutaneous systemic sclerosis
231,Rare systemic or rheumatologic diseases of childhood,220402,Limited cutaneous systemic sclerosis
233,Rare transplant-related disorders,220402,Limited cutaneous systemic sclerosis
146,Rare cardiac diseases,220407,Limited systemic sclerosis
184,Rare respiratory diseases,220407,Limited systemic sclerosis
187,Rare skin diseases,220407,Limited systemic sclerosis
188,Rare renal diseases,220407,Limited systemic sclerosis
196,Rare systemic and rheumatological diseases,220407,Limited systemic sclerosis
231,Rare systemic or rheumatologic diseases of childhood,220407,Limited systemic sclerosis
233,Rare transplant-related disorders,220407,Limited systemic sclerosis
156,Rare genetic diseases,220436,Quebec platelet disorder
194,Rare hematological diseases,220436,Quebec platelet disorder
156,Rare genetic diseases,220443,Bleeding diathesis due to thromboxane synthesis deficiency
194,Rare hematological diseases,220443,Bleeding diathesis due to thromboxane synthesis deficiency
156,Rare genetic diseases,220448,Macrothrombocytopenia with mitral valve insufficiency
194,Rare hematological diseases,220448,Macrothrombocytopenia with mitral valve insufficiency
156,Rare genetic diseases,220452,Isolated hereditary giant platelet disorder
194,Rare hematological diseases,220452,Isolated hereditary giant platelet disorder
152,Rare gastroenterological diseases,220460,Attenuated familial adenomatous polyposis
156,Rare genetic diseases,220460,Attenuated familial adenomatous polyposis
202,Rare neoplastic diseases,220460,Attenuated familial adenomatous polyposis
233,Rare transplant-related disorders,220460,Attenuated familial adenomatous polyposis
152,Rare gastroenterological diseases,220465,Laron syndrome with immunodeficiency
156,Rare genetic diseases,220465,Laron syndrome with immunodeficiency
193,Rare endocrine diseases,220465,Laron syndrome with immunodeficiency
195,Rare immunological diseases,220465,Laron syndrome with immunodeficiency
233,Rare transplant-related disorders,220465,Laron syndrome with immunodeficiency
150,Rare inborn errors of metabolism,220489,Rare hereditary hemochromatosis
156,Rare genetic diseases,220489,Rare hereditary hemochromatosis
183,Rare hepatic diseases,220489,Rare hereditary hemochromatosis
233,Rare transplant-related disorders,220489,Rare hereditary hemochromatosis
147,Rare developmental anomalies during embryogenesis,220493,Joubert syndrome with ocular defect
156,Rare genetic diseases,220493,Joubert syndrome with ocular defect
181,Rare neurological diseases,220493,Joubert syndrome with ocular defect
189,Rare ophthalmic disorders,220493,Joubert syndrome with ocular defect
147,Rare developmental anomalies during embryogenesis,220497,Joubert syndrome with renal defect
156,Rare genetic diseases,220497,Joubert syndrome with renal defect
181,Rare neurological diseases,220497,Joubert syndrome with renal defect
188,Rare renal diseases,220497,Joubert syndrome with renal defect
189,Rare ophthalmic disorders,220497,Joubert syndrome with renal defect
233,Rare transplant-related disorders,220497,Joubert syndrome with renal defect
147,Rare developmental anomalies during embryogenesis,221008,Rothmund-Thomson syndrome type 1
156,Rare genetic diseases,221008,Rothmund-Thomson syndrome type 1
187,Rare skin diseases,221008,Rothmund-Thomson syndrome type 1
189,Rare ophthalmic disorders,221008,Rothmund-Thomson syndrome type 1
147,Rare developmental anomalies during embryogenesis,221016,Rothmund-Thomson syndrome type 2
156,Rare genetic diseases,221016,Rothmund-Thomson syndrome type 2
187,Rare skin diseases,221016,Rothmund-Thomson syndrome type 2
189,Rare ophthalmic disorders,221016,Rothmund-Thomson syndrome type 2
202,Rare neoplastic diseases,221016,Rothmund-Thomson syndrome type 2
156,Rare genetic diseases,221039,"Hereditary sclerosing poikiloderma, Weary type"
187,Rare skin diseases,221039,"Hereditary sclerosing poikiloderma, Weary type"
156,Rare genetic diseases,221043,Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome
181,Rare neurological diseases,221043,Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome
184,Rare respiratory diseases,221043,Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome
187,Rare skin diseases,221043,Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome
233,Rare transplant-related disorders,221043,Hereditary fibrosing poikiloderma-tendon contractures-myopathy-pulmonary fibrosis syndrome
156,Rare genetic diseases,221046,Poikiloderma with neutropenia
187,Rare skin diseases,221046,Poikiloderma with neutropenia
195,Rare immunological diseases,221046,Poikiloderma with neutropenia
233,Rare transplant-related disorders,221046,Poikiloderma with neutropenia
147,Rare developmental anomalies during embryogenesis,221054,Acrocephalopolydactyly
156,Rare genetic diseases,221054,Acrocephalopolydactyly
199,Rare bone diseases,221054,Acrocephalopolydactyly
147,Rare developmental anomalies during embryogenesis,221061,Familial cerebral cavernous malformation
156,Rare genetic diseases,221061,Familial cerebral cavernous malformation
181,Rare neurological diseases,221061,Familial cerebral cavernous malformation
198,Rare circulatory system diseases,221061,Familial cerebral cavernous malformation
181,Rare neurological diseases,221074,Marchiafava-Bignami disease
181,Rare neurological diseases,221078,Combined hyperactive dysfunction syndrome of the cranial nerves
156,Rare genetic diseases,221083,Hemifacial spasm
181,Rare neurological diseases,221083,Hemifacial spasm
181,Rare neurological diseases,221091,Trigeminal neuralgia
181,Rare neurological diseases,221098,Glossopharyngeal neuralgia
181,Rare neurological diseases,221109,Cranial neuralgia
181,Rare neurological diseases,221114,Acquired peripheral movement disorder
181,Rare neurological diseases,221117,Gerstmann syndrome
147,Rare developmental anomalies during embryogenesis,221120,Pseudoaminopterin syndrome
156,Rare genetic diseases,221120,Pseudoaminopterin syndrome
181,Rare neurological diseases,221120,Pseudoaminopterin syndrome
147,Rare developmental anomalies during embryogenesis,221126,Fowler vasculopathy
156,Rare genetic diseases,221126,Fowler vasculopathy
181,Rare neurological diseases,221126,Fowler vasculopathy
147,Rare developmental anomalies during embryogenesis,221139,Combined immunodeficiency with facio-oculo-skeletal anomalies
156,Rare genetic diseases,221139,Combined immunodeficiency with facio-oculo-skeletal anomalies
181,Rare neurological diseases,221139,Combined immunodeficiency with facio-oculo-skeletal anomalies
195,Rare immunological diseases,221139,Combined immunodeficiency with facio-oculo-skeletal anomalies
199,Rare bone diseases,221139,Combined immunodeficiency with facio-oculo-skeletal anomalies
233,Rare transplant-related disorders,221139,Combined immunodeficiency with facio-oculo-skeletal anomalies
187,Rare skin diseases,221142,Confetti-like macular atrophy
147,Rare developmental anomalies during embryogenesis,221145,"Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies"
156,Rare genetic diseases,221145,"Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies"
182,Rare abdominal surgical diseases,221145,"Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies"
186,Rare surgical thoracic diseases,221145,"Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies"
187,Rare skin diseases,221145,"Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies"
156,Rare genetic diseases,222628,Hereditary poikiloderma
187,Rare skin diseases,222628,Hereditary poikiloderma
150,Rare inborn errors of metabolism,223713,Mitochondrial oxidative phosphorylation disorder
156,Rare genetic diseases,223713,Mitochondrial oxidative phosphorylation disorder
199,Rare bone diseases,223727,Bone sarcoma
202,Rare neoplastic diseases,223727,Bone sarcoma
194,Rare hematological diseases,223735,Lymphoma
202,Rare neoplastic diseases,223735,Lymphoma
233,Rare transplant-related disorders,223735,Lymphoma
150,Rare inborn errors of metabolism,225123,TFR2-related hemochromatosis
156,Rare genetic diseases,225123,TFR2-related hemochromatosis
183,Rare hepatic diseases,225123,TFR2-related hemochromatosis
233,Rare transplant-related disorders,225123,TFR2-related hemochromatosis
156,Rare genetic diseases,225147,Sporadic infantile bilateral striatal necrosis
181,Rare neurological diseases,225147,Sporadic infantile bilateral striatal necrosis
156,Rare genetic diseases,225154,Familial infantile bilateral striatal necrosis
181,Rare neurological diseases,225154,Familial infantile bilateral striatal necrosis
156,Rare genetic diseases,225681,Lysosomal disease with epilepsy
181,Rare neurological diseases,225681,Lysosomal disease with epilepsy
156,Rare genetic diseases,225686,Peroxisomal disease with epilepsy
181,Rare neurological diseases,225686,Peroxisomal disease with epilepsy
156,Rare genetic diseases,225689,Amino acid or protein metabolism disease with epilepsy
181,Rare neurological diseases,225689,Amino acid or protein metabolism disease with epilepsy
156,Rare genetic diseases,225692,Metal transport or utilization disorder with epilepsy
181,Rare neurological diseases,225692,Metal transport or utilization disorder with epilepsy
156,Rare genetic diseases,225696,Energy metabolism disorder with epilepsy
181,Rare neurological diseases,225696,Energy metabolism disorder with epilepsy
156,Rare genetic diseases,225700,Mitochondrial disease with epilepsy
181,Rare neurological diseases,225700,Mitochondrial disease with epilepsy
156,Rare genetic diseases,225703,Mitochondrial disease with peripheral neuropathy
181,Rare neurological diseases,225703,Mitochondrial disease with peripheral neuropathy
156,Rare genetic diseases,225707,Metabolic neurotransmission anomaly with epilepsy
181,Rare neurological diseases,225707,Metabolic neurotransmission anomaly with epilepsy
156,Rare genetic diseases,225710,Sterol metabolism disorder with epilepsy
181,Rare neurological diseases,225710,Sterol metabolism disorder with epilepsy
156,Rare genetic diseases,225713,Other metabolic disease with epilepsy
181,Rare neurological diseases,225713,Other metabolic disease with epilepsy
156,Rare genetic diseases,226292,Permanent congenital hypothyroidism
193,Rare endocrine diseases,226292,Permanent congenital hypothyroidism
156,Rare genetic diseases,226295,Primary congenital hypothyroidism
193,Rare endocrine diseases,226295,Primary congenital hypothyroidism
156,Rare genetic diseases,226298,Central congenital hypothyroidism
193,Rare endocrine diseases,226298,Central congenital hypothyroidism
156,Rare genetic diseases,226307,Hypothyroidism due to deficient transcription factors involved in pituitary development or function
193,Rare endocrine diseases,226307,Hypothyroidism due to deficient transcription factors involved in pituitary development or function
193,Rare endocrine diseases,226313,Congenital hypothyroidism due to maternal intake of antithyroid drugs
156,Rare genetic diseases,226316,Genetic transient congenital hypothyroidism
193,Rare endocrine diseases,226316,Genetic transient congenital hypothyroidism
181,Rare neurological diseases,227510,"Multiple system atrophy, cerebellar type"
156,Rare genetic diseases,227535,Hereditary breast cancer
202,Rare neoplastic diseases,227535,Hereditary breast cancer
205,Rare gynecological and obstetric diseases,227535,Hereditary breast cancer
156,Rare genetic diseases,227796,Fundus albipunctatus
189,Rare ophthalmic disorders,227796,Fundus albipunctatus
204,Rare disorders due to toxic effects,227972,Toxic oil syndrome
150,Rare inborn errors of metabolism,227976,"Autosomal recessive optic atrophy, OPA7 type"
156,Rare genetic diseases,227976,"Autosomal recessive optic atrophy, OPA7 type"
189,Rare ophthalmic disorders,227976,"Autosomal recessive optic atrophy, OPA7 type"
193,Rare endocrine diseases,227982,Autoimmune polyendocrinopathy type 3
193,Rare endocrine diseases,227990,Autoimmune polyendocrinopathy type 4
156,Rare genetic diseases,228000,Idiopathic CD4 lymphocytopenia
195,Rare immunological diseases,228000,Idiopathic CD4 lymphocytopenia
233,Rare transplant-related disorders,228000,Idiopathic CD4 lymphocytopenia
156,Rare genetic diseases,228003,Severe combined immunodeficiency due to CORO1A deficiency
195,Rare immunological diseases,228003,Severe combined immunodeficiency due to CORO1A deficiency
233,Rare transplant-related disorders,228003,Severe combined immunodeficiency due to CORO1A deficiency
146,Rare cardiac diseases,228012,Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome
147,Rare developmental anomalies during embryogenesis,228012,Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome
